"","emp_length","state","homeownership","delinq_2y","months_since_last_delinq","earliest_credit_line","inquiries_last_12m","total_credit_lines","open_credit_lines","total_credit_limit","total_credit_utilized","num_collections_last_12m","num_historical_failed_to_pay","months_since_90d_late","current_accounts_delinq","total_collection_amount_ever","current_installment_accounts","accounts_opened_24m","months_since_last_credit_inquiry","num_satisfactory_accounts","num_active_debit_accounts","total_debit_limit","num_total_cc_accounts","num_open_cc_accounts","num_cc_carrying_balance","num_mort_accounts","account_never_delinq_percent","tax_liens","public_record_bankrupt","loan_purpose","application_type","loan_amount","term","interest_rate","installment","grade","sub_grade","issue_month","loan_status","initial_listing_status","disbursement_method","balance","income_final","verification_final","debt_to_income_final"
"5111",10,"FL","MORTGAGE",0,0,2003,2,25,20,155644,65254,0,1,0,0,165,2,7,6,20,7,37100,20,18,10,0,100,0,1,"debt_consolidation","individual",30000,36,9.93,967.03,"B","B2",Feb 2018,"Current","whole","Cash",27089,90000,"Source Verified",26
"5112",5,"NY","RENT",0,71,2005,1,15,11,62659,56476,0,0,0,0,0,2,1,11,10,7,25650,9,8,8,0,93,0,0,"credit_card","individual",10000,36,13.59,339.79,"C","C2",Feb 2018,"Current","whole","Cash",9078.33,75000,"Source Verified",23.17
"5113",0,"PA","MORTGAGE",0,0,2009,0,12,5,110300,3105,0,0,0,0,0,0,0,0,5,2,3800,5,4,3,2,100,0,0,"credit_card","individual",6000,36,10.41,194.77,"B","B3",Feb 2018,"Current","whole","Cash",5568.11,33000,"Source Verified",4.91
"5114",1,"WV","MORTGAGE",0,0,2007,1,23,19,70386,41266,0,0,0,0,0,2,7,3,19,9,19100,19,17,12,0,100,0,0,"debt_consolidation","individual",13000,36,19.03,476.73,"D","D3",Feb 2018,"Current","fractional","Cash",11891.7,46328,"Verified",36.4
"5115",0,"IL","MORTGAGE",0,71,2004,5,23,11,402377,53149,0,0,0,0,0,2,7,2,11,2,26700,13,8,4,5,95.7,0,0,"debt_consolidation","individual",22000,60,9.44,461.4,"B","B1",Feb 2018,"Current","whole","Cash",20832.99,77000,"Verified",18.52
"5116",3,"OH","RENT",0,0,2007,0,23,17,50123,20142,0,0,0,0,0,1,15,15,17,6,20700,20,16,8,0,100,0,0,"medical","individual",15000,36,10.9,490.38,"B","B4",Mar 2018,"Current","whole","Cash",13927.93,62000,"Source Verified",19.16
"5117",6,"NY","RENT",0,0,2004,0,26,8,110206,92511,1,0,0,0,311,2,1,20,8,4,26100,10,6,4,0,100,0,0,"credit_card","individual",20000,36,9.92,644.6,"B","B2",Mar 2018,"Current","whole","DirectPay",18550.28,68000,"Not Verified",27.14
"5118",2,"TX","OWN",1,22,2009,6,19,6,162152,6503,0,0,0,0,0,1,4,0,6,1,16000,8,4,2,1,93.8,0,0,"house","individual",24000,60,10.9,520.63,"B","B4",Mar 2018,"Current","whole","Cash",23083.84,36000,"Verified",1.17
"5119",10,"CA","MORTGAGE",0,0,2002,5,14,6,57595,43891,0,1,0,0,100,2,2,1,6,3,15200,7,4,3,1,100,0,1,"small_business","individual",35000,36,13.59,1189.26,"C","C2",Feb 2018,"Current","whole","Cash",31774.18,140000,"Source Verified",14.23
"5120",3,"NC","RENT",0,30,1983,4,25,14,52160,25307,0,0,0,0,0,2,7,5,14,3,12300,15,12,6,0,80,0,0,"debt_consolidation","individual",6000,36,9.92,193.38,"B","B2",Feb 2018,"Current","whole","Cash",5565.08,42000,"Not Verified",20.14
"5121",4,"TX","MORTGAGE",0,46,2000,2,36,31,249602,133520,0,0,0,0,0,20,3,8,31,4,22400,10,10,7,1,97.2,0,0,"credit_card","individual",14000,36,11.99,464.94,"B","B5",Feb 2018,"Current","whole","Cash",12680.16,73460,"Not Verified",32.06
"5122",8,"FL","OWN",0,0,1986,1,19,14,168497,70404,0,0,0,0,0,3,1,9,13,6,64805,15,10,8,1,100,0,0,"debt_consolidation","individual",20000,36,7.34,620.66,"A","A4",Mar 2018,"Current","whole","Cash",19000.3,125000,"Verified",28.55
"5123",9,"GA","RENT",1,12,2006,0,15,14,54900,31735,0,1,0,0,0,2,3,17,14,7,13900,12,12,10,1,93.3,1,0,"debt_consolidation","individual",16000,36,21.45,606.51,"D","D5",Feb 2018,"Current","fractional","Cash",14683.17,70000,"Source Verified",22.99
"5124",2,"TX","RENT",0,0,2001,0,9,3,1700,201,0,0,0,0,0,0,2,0,3,0,0,6,3,1,0,100,0,0,"medical","individual",4800,36,9.93,154.73,"B","B2",Jan 2018,"Late (31-120 days)","whole","Cash",4684.99,26000,"Source Verified",1.15
"5125",10,"MI","MORTGAGE",0,0,1993,3,48,26,756528,197380,0,0,0,0,1643,5,14,3,26,8,44000,34,20,13,3,100,0,0,"debt_consolidation","individual",15000,60,9.44,314.59,"B","B1",Feb 2018,"Current","whole","Cash",14204.31,150000,"Source Verified",23.23
"5126",2,"PA","MORTGAGE",0,0,1998,0,11,8,289937,20126,0,0,0,0,0,2,0,22,8,3,13300,7,5,3,2,100,0,0,"debt_consolidation","joint",20000,60,18.06,508.53,"D","D2",Jan 2018,"Current","whole","Cash",18930.64,133000,"Not Verified",9.75
"5127",7,"MN","MORTGAGE",0,0,2007,1,29,11,327629,89294,0,1,0,0,0,5,6,5,11,3,8000,9,5,3,1,100,0,1,"home_improvement","individual",8000,36,10.9,261.54,"B","B4",Mar 2018,"Current","whole","Cash",7428.22,98000,"Not Verified",21.28
"5128",1,"TN","RENT",1,16,2007,0,10,6,18100,2400,0,0,0,0,0,0,0,0,6,5,18100,9,6,5,0,90,0,0,"car","individual",18125,36,13.59,615.87,"C","C2",Jan 2018,"Fully Paid","whole","Cash",0,18000,"Verified",8.47
"5129",2,"SC","MORTGAGE",0,0,2001,0,19,10,58817,30214,0,2,0,0,0,3,4,13,10,2,13500,11,7,3,0,100,1,1,"credit_card","individual",8000,36,6.71,245.96,"A","A3",Mar 2018,"Current","whole","Cash",7392.94,65000,"Not Verified",24.91
"5130",10,"NC","RENT",0,28,2007,2,21,11,39865,21659,0,0,38,0,0,2,9,0,11,1,5500,11,9,4,0,89.5,0,0,"other","individual",30000,60,24.85,877.91,"E","E3",Feb 2018,"Current","fractional","Cash",28941.03,68000,"Verified",13.82
"5131",8,"CA","RENT",0,0,2009,2,6,5,64412,17823,0,0,0,0,0,1,3,0,5,1,32500,5,4,1,0,100,0,0,"home_improvement","individual",19500,36,6.71,599.53,"A","A3",Mar 2018,"Late (31-120 days)","whole","Cash",19009.51,154000,"Verified",4.38
"5132",10,"TN","MORTGAGE",0,0,1998,0,20,6,299598,18792,0,0,0,0,0,1,4,19,6,2,44300,12,4,2,6,100,0,0,"other","individual",10000,36,5.31,301.11,"A","A1",Mar 2018,"Current","whole","Cash",9226.01,64992,"Verified",11.69
"5133",2,"CA","MORTGAGE",0,0,2009,0,21,15,381500,2242,0,0,0,0,0,0,3,20,15,3,48100,18,14,3,2,100,0,0,"debt_consolidation","individual",21000,36,6.71,645.64,"A","A3",Mar 2018,"Current","whole","Cash",19406.48,56000,"Source Verified",1.61
"5134",2,"WA","RENT",0,68,2007,0,14,9,48364,31546,0,0,68,0,95,2,2,20,9,3,12900,10,7,7,0,92.9,0,0,"debt_consolidation","individual",9000,36,11.98,298.85,"B","B5",Feb 2018,"Current","whole","Cash",8366.72,42000,"Source Verified",23.34
"5135",2,"NY","OWN",0,0,2006,2,35,21,244412,247486,0,0,0,0,0,9,10,6,21,2,39500,21,12,7,0,100,0,0,"other","individual",35000,36,7.35,1086.31,"A","A4",Jan 2018,"Current","whole","Cash",30586.59,4e+05,"Not Verified",7.77
"5136",10,"CA","OWN",0,0,1990,0,40,18,344550,12475,0,0,0,0,0,2,8,0,18,4,72400,31,15,4,2,100,0,0,"debt_consolidation","individual",10000,36,6.71,307.45,"A","A3",Feb 2018,"Current","whole","Cash",8985.4,63235,"Source Verified",10.32
"5137",5,"AR","OWN",0,0,2009,9,13,10,84702,45847,0,1,0,0,0,3,5,3,10,5,27300,9,7,6,0,100,0,1,"debt_consolidation","individual",15000,36,14.08,513.25,"C","C3",Feb 2018,"Current","whole","Cash",13627.07,42000,"Source Verified",36.09
"5138",10,"TX","MORTGAGE",0,0,2003,1,19,11,240934,63235,0,0,0,0,0,2,7,1,11,6,41700,9,8,8,2,100,0,0,"debt_consolidation","individual",13000,60,12.62,293.27,"C","C1",Jan 2018,"Current","whole","Cash",12200.6,120000,"Not Verified",16.3
"5139",10,"MD","MORTGAGE",0,24,1998,5,20,8,447873,90551,0,0,24,0,0,4,5,1,8,2,9000,10,3,2,2,78.9,0,0,"home_improvement","joint",35000,36,23.87,1370.77,"E","E2",Mar 2018,"Current","fractional","Cash",32935.79,142000,"Verified",13.27
"5140",10,"NY","RENT",0,0,2006,0,17,9,33500,6583,0,0,0,0,0,0,2,23,9,3,19000,14,9,4,0,100,0,0,"debt_consolidation","individual",10000,36,6.71,307.45,"A","A3",Mar 2018,"Current","whole","Cash",9495.53,22000,"Not Verified",10.09
"5141",3,"VA","OWN",0,32,2003,4,16,6,18623,10437,0,0,33,0,0,1,4,3,6,2,1300,12,5,2,0,68.8,0,0,"home_improvement","individual",20000,60,16.02,486.58,"C","C5",Feb 2018,"Current","whole","Cash",19103.93,96000,"Source Verified",6.73
"5142",10,"MN","MORTGAGE",0,0,1995,0,31,21,305263,58973,0,0,0,0,0,14,3,22,21,4,45000,7,6,4,1,100,0,0,"credit_card","individual",20000,60,9.93,424.26,"B","B2",Jan 2018,"Current","whole","Cash",18684.61,95000,"Not Verified",22.7
"5143",1,"IL","RENT",0,0,2014,1,6,4,12200,752,0,0,0,0,0,0,4,1,4,0,10000,6,4,1,0,100,0,0,"major_purchase","individual",16000,36,7.96,501.09,"A","A5",Mar 2018,"Current","fractional","Cash",14807.25,43000,"Verified",0.7
"5144",10,"TX","OWN",1,4,2002,0,28,11,82255,45953,0,0,65,0,0,4,5,16,11,4,21000,10,7,4,0,89.3,0,0,"credit_card","individual",3500,36,10.42,113.63,"B","B3",Feb 2018,"Current","whole","Cash",3162.68,50000,"Not Verified",32.69
"5145",3,"CO","RENT",0,24,2004,3,18,13,38075,18424,0,0,0,0,0,3,6,2,13,6,22000,12,9,7,0,88.2,0,0,"credit_card","individual",4800,36,17.09,171.35,"D","D1",Feb 2018,"Current","whole","Cash",4379.16,55000,"Source Verified",13.71
"5146",10,"OH","MORTGAGE",0,0,2000,0,36,20,330461,87346,0,0,0,0,0,4,7,14,20,7,66800,18,14,9,5,100,0,0,"home_improvement","individual",7000,36,5.32,210.81,"A","A1",Feb 2018,"Current","fractional","Cash",6276.1,98000,"Not Verified",17.35
"5147",7,"TN","RENT",0,0,2005,1,12,6,48734,31527,0,2,0,0,0,1,2,4,6,4,19200,9,5,5,0,100,1,1,"debt_consolidation","individual",14700,36,10.9,480.57,"B","B4",Feb 2018,"Current","whole","Cash",13292.79,55000,"Source Verified",16.02
"5148",2,"CA","OWN",0,0,2003,3,20,13,62786,9419,0,0,0,0,0,2,5,4,13,2,19200,15,11,5,0,100,0,0,"credit_card","individual",3600,36,7.35,111.74,"A","A4",Jan 2018,"Current","whole","Cash",3146.02,50000,"Not Verified",19.64
"5149",6,"MT","MORTGAGE",0,0,2006,5,40,20,530925,172621,0,0,0,0,0,11,7,3,20,4,42300,14,8,7,4,100,0,0,"debt_consolidation","individual",8000,36,5.31,240.89,"A","A1",Mar 2018,"Current","whole","Cash",7380.8,196000,"Not Verified",14.63
"5150",0,"TN","RENT",2,20,2003,5,13,6,50274,45364,0,0,20,0,0,2,4,0,6,1,500,4,4,3,0,69.2,0,0,"medical","individual",5000,36,19.42,184.35,"D","D3",Mar 2018,"Current","fractional","Cash",4791.46,31000,"Verified",31.24
"5151",10,"MI","RENT",0,0,2004,1,4,3,47769,45915,0,0,0,0,0,1,2,12,3,1,25000,2,2,2,0,100,0,0,"car","individual",1500,36,17.47,53.84,"D","D1",Mar 2018,"Current","whole","Cash",1402.59,41000,"Verified",24.68
"5152",1,"FL","MORTGAGE",1,14,2006,1,12,8,165376,26005,0,0,0,0,0,1,4,8,8,3,18500,9,6,5,2,83.3,0,0,"debt_consolidation","individual",11000,36,7.96,344.5,"A","A5",Feb 2018,"Current","whole","Cash",9903.01,68000,"Source Verified",10.68
"5153",10,"OH","MORTGAGE",0,0,2014,7,7,7,218288,29739,0,1,0,0,83,2,3,0,7,3,21500,4,4,4,1,100,0,1,"credit_card","joint",8500,36,15.04,294.83,"C","C4",Mar 2018,"Current","fractional","Cash",7928,89000,"Not Verified",12
"5154",0,"GA","RENT",0,33,2013,0,12,9,10096,8780,0,0,0,0,0,6,2,23,9,2,2300,6,3,3,0,91.7,0,0,"debt_consolidation","individual",7500,36,12.62,251.34,"C","C1",Jan 2018,"Current","whole","Cash",6619.35,23040,"Source Verified",9.9
"5155",5,"CO","MORTGAGE",0,0,2006,2,17,10,839094,77792,0,0,0,0,0,2,5,7,10,3,64500,7,6,3,3,100,0,0,"credit_card","joint",17975,36,5.31,541.24,"A","A1",Mar 2018,"Current","whole","Cash",16583.76,199000,"Verified",11.67
"5156",5,"WV","MORTGAGE",0,0,1999,1,39,16,110400,29317,0,0,0,0,1598,0,4,4,16,6,39800,29,15,10,5,100,0,0,"debt_consolidation","individual",8000,36,10.42,259.72,"B","B3",Jan 2018,"Current","whole","DirectPay",7032.06,35000,"Source Verified",23.08
"5157",1,"CT","RENT",0,0,2014,7,18,18,62427,17934,0,0,0,0,0,1,11,9,18,7,52700,17,17,7,0,100,0,0,"debt_consolidation","individual",12000,36,7.97,375.88,"A","A5",Jan 2018,"Current","whole","Cash",10803.42,48000,"Not Verified",13.29
"5158",3,"NJ","OWN",0,66,2000,0,41,23,310420,241595,0,1,66,0,0,7,8,14,23,7,79400,18,16,10,0,85.4,0,1,"credit_card","individual",18000,36,10.91,588.54,"B","B4",Jan 2018,"Current","fractional","Cash",15836.57,78000,"Source Verified",28.45
"5159",10,"NJ","OWN",0,0,1998,0,17,14,48247,39528,0,0,0,0,0,1,12,13,14,7,9200,16,13,10,0,100,0,0,"vacation","individual",4000,36,20.39,149.46,"D","D4",Mar 2018,"Current","whole","Cash",3751.34,49000,"Source Verified",24.03
"5160",1,"GA","RENT",0,0,2012,0,10,9,141379,29877,0,0,0,0,0,1,1,0,9,4,105000,8,8,4,0,100,0,0,"major_purchase","individual",40000,36,5.32,1204.6,"A","A1",Jan 2018,"Current","whole","Cash",34817.92,80000,"Source Verified",11.03
"5161",10,"CA","MORTGAGE",2,4,2002,0,31,9,270485,19233,0,0,0,0,125,1,4,15,9,3,20100,11,7,3,3,87.1,0,0,"home_improvement","individual",6000,36,10.91,196.18,"B","B4",Jan 2018,"Current","fractional","Cash",5278.86,104000,"Not Verified",10.5
"5162",8,"AK","RENT",0,0,2008,2,17,6,128044,113041,0,0,0,0,0,4,3,2,6,1,8000,5,2,2,0,100,0,0,"debt_consolidation","individual",10000,36,12.62,335.12,"C","C1",Jan 2018,"Current","whole","Cash",8825.79,54000,"Not Verified",34.09
"5163",10,"CA","RENT",0,0,2011,0,12,5,21616,13526,0,0,0,0,0,1,5,13,5,1,7500,8,4,2,0,100,0,0,"other","individual",30000,36,21.45,1137.2,"D","D5",Feb 2018,"Current","fractional","Cash",27530.98,44000,"Not Verified",21.22
"5164",2,"IL","MORTGAGE",4,13,2002,0,10,6,238756,37238,0,1,23,0,0,1,0,0,6,2,3200,7,4,3,1,40,0,1,"medical","individual",4000,36,14.08,136.87,"C","C3",Feb 2018,"Current","fractional","Cash",3633.87,72000,"Source Verified",2.28
"5165",1,"VA","RENT",0,67,1996,0,32,10,81962,11926,0,0,67,0,230,1,4,14,10,5,34900,27,9,6,1,96.9,0,0,"car","individual",5500,36,6.72,169.13,"A","A3",Jan 2018,"Current","whole","Cash",4800.56,44268,"Verified",23.77
"5166",10,"AL","RENT",0,0,2008,1,19,9,25100,14336,0,1,0,0,0,1,4,1,9,1,1000,17,8,5,0,100,0,1,"debt_consolidation","individual",16000,60,16.01,389.18,"C","C5",Mar 2018,"Current","whole","Cash",15465.79,40000,"Source Verified",15.24
"5167",3,"MI","MORTGAGE",0,72,2007,1,19,7,120865,40617,0,0,72,0,0,3,5,9,7,1,8400,4,3,2,1,84.2,0,0,"major_purchase","individual",3800,36,7.96,119.01,"A","A5",Mar 2018,"Current","whole","Cash",2377.08,68000,"Not Verified",11.61
"5168",10,"MA","RENT",0,0,2006,0,7,3,30307,17500,0,0,0,0,0,2,2,15,3,0,0,3,1,1,0,100,0,0,"other","individual",2500,36,7.97,78.31,"A","A5",Feb 2018,"Current","whole","Cash",2250.94,33000,"Source Verified",20.55
"5169",6,"TX","RENT",0,0,2011,0,15,12,39450,24238,0,0,0,0,0,3,5,13,12,3,16600,11,9,8,0,100,0,0,"debt_consolidation","individual",11000,36,18.45,400.17,"D","D2",Mar 2018,"Current","whole","Cash",10534.36,45000,"Source Verified",16.99
"5170",10,"TX","MORTGAGE",0,45,2007,2,11,8,118596,48709,0,0,45,0,0,1,3,1,8,3,9300,6,6,3,1,90.9,0,0,"other","individual",11875,36,9.93,382.79,"B","B2",Jan 2018,"Current","whole","Cash",10428.64,80000,"Source Verified",16.79
"5171",4,"MA","MORTGAGE",0,0,2002,3,31,11,432092,53310,0,0,0,0,0,4,5,0,11,4,50400,15,6,5,2,96.7,0,0,"debt_consolidation","joint",18000,60,9.93,381.83,"B","B2",Feb 2018,"Current","whole","Cash",17295.56,138000,"Not Verified",16.77
"5172",6,"CA","MORTGAGE",0,76,1996,1,27,13,441832,61481,0,1,0,0,0,1,5,2,13,6,12200,19,11,9,5,95.2,0,1,"credit_card","joint",11500,36,7.35,356.93,"A","A4",Jan 2018,"Current","whole","Cash",10049.88,118000,"Verified",24.21
"5173",10,"OK","MORTGAGE",0,0,2008,1,28,12,296440,57967,0,0,0,0,0,5,7,10,12,2,14100,12,6,5,4,100,0,0,"medical","individual",5000,36,10.42,162.33,"B","B3",Jan 2018,"Current","whole","Cash",2438.86,68000,"Source Verified",33.41
"5174",3,"TX","MORTGAGE",0,0,2009,2,22,16,275303,44879,0,0,0,0,0,11,5,7,16,1,29400,4,4,1,1,100,0,0,"debt_consolidation","individual",25000,36,5.31,752.76,"A","A1",Feb 2018,"Current","whole","Cash",22816.61,112500,"Not Verified",11.2
"5175",5,"IN","MORTGAGE",0,77,1998,0,33,17,271797,117318,0,0,77,0,0,4,3,14,17,3,19000,18,11,9,3,96.8,0,0,"credit_card","individual",20000,36,12.62,670.23,"C","C1",Feb 2018,"Current","whole","Cash",6068.09,160000,"Source Verified",23.35
"5176",7,"MD","MORTGAGE",0,41,2009,1,30,7,198063,29599,0,0,0,0,0,3,4,10,7,2,6500,9,3,2,1,96.7,0,0,"medical","individual",9000,36,18.45,327.41,"D","D2",Mar 2018,"Fully Paid","whole","Cash",0,80000,"Source Verified",13.34
"5177",3,"NY","RENT",0,0,2008,2,17,11,67000,29821,0,0,0,0,0,3,2,8,11,2,14500,14,8,4,0,100,0,0,"credit_card","individual",6000,36,14.07,205.27,"C","C3",Mar 2018,"Current","whole","Cash",5590.48,45000,"Source Verified",27.36
"5178",4,"WI","MORTGAGE",0,0,1998,5,11,9,83505,4549,0,0,0,0,365,0,6,0,9,1,15100,8,7,3,1,100,0,0,"credit_card","individual",10000,36,15.05,346.9,"C","C4",Jan 2018,"Current","fractional","Cash",8864.46,30000,"Source Verified",7.32
"5179",9,"CO","OWN",0,0,2006,2,20,12,415461,35285,0,1,0,0,0,0,7,5,12,6,32300,13,10,10,3,100,0,1,"debt_consolidation","individual",30000,60,17.09,747.03,"D","D1",Feb 2018,"Current","whole","Cash",28693.29,96000,"Verified",16.04
"5180",10,"CA","MORTGAGE",1,59,1990,3,22,11,406204,59342,0,0,13,0,0,4,6,4,11,2,14300,11,6,5,2,91,0,0,"home_improvement","individual",6000,36,7.97,187.94,"A","A5",Jan 2018,"Current","whole","Cash",5249.65,90000,"Not Verified",24.24
"5181",7,"CA","RENT",0,50,1999,0,31,10,16400,2512,0,2,50,0,0,0,5,17,9,2,4700,29,10,7,1,96.3,0,2,"debt_consolidation","individual",4200,36,10.42,136.36,"B","B3",Feb 2018,"Current","fractional","Cash",3795.21,25000,"Source Verified",8.83
"5182",10,"SD","RENT",1,15,2001,0,27,11,36900,9411,0,0,0,0,0,0,6,16,11,6,28000,14,11,7,0,96.3,0,0,"car","individual",4000,36,9.93,128.94,"B","B2",Jan 2018,"Current","fractional","Cash",3512.8,45000,"Not Verified",8.83
"5183",2,"TX","RENT",0,65,2004,1,31,7,77181,34982,0,0,0,0,0,3,4,6,7,2,21100,12,4,3,1,96.8,0,0,"other","individual",10000,36,5.31,301.11,"A","A1",Mar 2018,"Current","whole","Cash",9226.01,42000,"Not Verified",19.59
"5184",8,"NC","MORTGAGE",0,0,2002,2,16,5,332065,45517,0,0,0,0,0,1,3,3,5,2,39100,7,3,3,3,100,0,0,"other","joint",16000,36,6.07,487.26,"A","A2",Mar 2018,"Current","whole","Cash",14774.84,167000,"Not Verified",9.6
"5185",1,"FL","RENT",1,19,2007,0,9,3,9000,6605,0,0,19,0,0,0,2,0,3,3,9000,7,3,3,0,88.9,0,0,"other","individual",5000,36,11.99,166.05,"B","B5",Jan 2018,"Current","whole","Cash",4407.83,30000,"Source Verified",9.59
"5186",8,"MO","MORTGAGE",1,14,2001,2,20,12,329489,30284,0,0,0,0,0,1,2,4,12,4,16200,12,9,5,3,94.4,0,0,"debt_consolidation","individual",18000,36,7.35,558.68,"A","A4",Feb 2018,"Current","whole","Cash",16179.5,65000,"Verified",17.74
"5187",10,"WA","MORTGAGE",0,0,2002,0,24,7,267628,30456,0,0,0,0,0,2,3,0,7,0,4000,12,4,3,4,100,0,0,"debt_consolidation","individual",40000,36,5.31,1204.42,"A","A1",Feb 2018,"Current","whole","Cash",35862.96,155000,"Not Verified",8.56
"5188",10,"GA","MORTGAGE",0,0,1992,0,51,27,777554,122743,0,0,0,0,0,3,5,18,27,9,166100,33,23,10,5,100,0,0,"home_improvement","joint",25000,36,6.08,761.46,"A","A2",Jan 2018,"Current","whole","Cash",21793.71,295000,"Not Verified",18.82
"5189",3,"NY","RENT",0,42,2006,1,5,3,15400,5155,0,0,42,0,0,0,1,4,3,1,15400,3,3,1,0,60,0,0,"major_purchase","individual",12000,36,9.92,386.76,"B","B2",Mar 2018,"Current","whole","Cash",11422.5,45000,"Source Verified",4.11
"5190",1,"AZ","RENT",0,0,2014,3,8,7,10500,6065,0,0,0,0,0,1,2,0,7,0,3200,6,6,0,0,100,0,0,"major_purchase","individual",10000,60,25.81,298.29,"E","E4",Mar 2018,"Current","whole","Cash",9744.97,29000,"Source Verified",9.31
"5191",10,"CA","RENT",0,0,1995,1,13,10,101957,76108,0,1,0,0,0,4,5,5,10,3,17500,8,6,3,0,100,0,1,"credit_card","individual",14400,36,5.31,433.59,"A","A1",Mar 2018,"Current","whole","DirectPay",13285.47,69000,"Source Verified",24.12
"5192",9,"GA","MORTGAGE",0,29,2000,3,21,7,497540,70167,0,0,40,0,0,3,4,3,7,3,25500,13,3,3,4,76.2,0,0,"debt_consolidation","individual",40000,36,10.91,1307.85,"B","B4",Jan 2018,"Current","fractional","Cash",35192.45,235000,"Source Verified",8.83
"5193",1,"CA","RENT",0,0,1994,3,26,14,50835,22126,0,2,0,0,0,1,5,0,14,6,36600,20,13,10,1,100,0,2,"debt_consolidation","joint",30000,60,20,794.82,"D","D4",Jan 2018,"Current","whole","Cash",28790.91,173000,"Source Verified",26.5
"5194",10,"AR","OWN",0,0,2005,2,29,5,42891,31131,0,0,0,0,0,1,5,4,5,3,19200,7,4,3,2,100,0,0,"credit_card","individual",11850,60,9.43,248.47,"B","B1",Mar 2018,"Current","whole","DirectPay",11512.75,34000,"Not Verified",19.84
"5195",2,"TX","OWN",0,0,2008,4,17,5,59677,46794,0,0,0,0,0,1,2,0,5,3,11600,9,4,4,0,100,0,0,"other","individual",4800,36,9.44,153.63,"B","B1",Jan 2018,"Current","whole","Cash",4211.46,65000,"Not Verified",16.3
"5196",8,"AZ","RENT",0,25,2000,0,14,7,24000,10875,0,0,25,0,65,0,2,22,7,1,19000,14,7,3,0,92.9,0,0,"debt_consolidation","individual",10000,36,12.61,335.07,"C","C1",Mar 2018,"Current","fractional","Cash",9302.76,22800,"Source Verified",13.32
"5197",1,"CA","RENT",0,0,2009,1,20,13,43453,38784,0,1,0,0,251,9,3,8,13,4,7300,4,4,4,0,100,0,1,"major_purchase","individual",12000,60,15.05,285.8,"C","C4",Jan 2018,"Current","whole","Cash",11307.25,65000,"Source Verified",12.04
"5198",3,"CA","MORTGAGE",0,36,2005,2,12,6,79888,44600,0,0,36,0,0,1,5,1,6,2,23700,8,5,2,0,83.3,0,0,"debt_consolidation","individual",40000,36,6.08,1218.33,"A","A2",Feb 2018,"Current","whole","Cash",35906.36,80000,"Verified",12.01
"5199",2,"NH","RENT",0,0,2007,2,31,11,112327,87883,0,0,0,0,0,3,6,9,11,3,19800,12,8,3,0,100,0,0,"debt_consolidation","individual",6000,36,9.93,193.41,"B","B2",Feb 2018,"Current","fractional","Cash",5417.78,41000,"Source Verified",23.48
"5200",4,"CA","MORTGAGE",0,0,1991,4,25,11,1041100,33449,0,0,0,0,0,1,5,0,11,1,86700,17,8,2,7,100,0,0,"home_improvement","joint",35000,36,6.08,1066.04,"A","A2",Feb 2018,"Current","fractional","Cash",32320.34,173140,"Verified",11.64
"5201",8,"NH","OWN",0,25,1989,1,27,10,275688,15338,0,0,0,0,0,2,3,9,10,3,45200,19,7,3,1,96.3,0,0,"debt_consolidation","joint",15000,36,6.08,456.88,"A","A2",Jan 2018,"Current","whole","Cash",13076.2,125000,"Not Verified",4.14
"5202",4,"MO","OWN",1,17,2006,3,33,16,57583,39667,0,0,19,0,0,10,9,2,16,4,7150,8,5,2,0,82,0,0,"debt_consolidation","individual",14000,36,13.59,475.71,"C","C2",Jan 2018,"Current","whole","Cash",12379.36,85000,"Source Verified",33.94
"5203",2,"NY","RENT",1,3,2004,0,7,4,15980,2872,0,0,0,0,0,2,1,0,4,1,1500,4,2,1,0,85.7,0,0,"debt_consolidation","individual",3000,36,17.09,107.1,"D","D1",Jan 2018,"Current","fractional","Cash",2668.83,28800,"Source Verified",19.17
"5204",6,"OH","MORTGAGE",0,0,2010,1,24,10,204926,63684,0,1,0,0,0,3,3,8,10,3,13800,10,5,4,5,100,0,1,"debt_consolidation","joint",14400,60,24.85,421.4,"E","E3",Feb 2018,"Current","whole","Cash",13891.68,100200,"Source Verified",15.86
"5205",10,"TX","MORTGAGE",1,6,2001,3,22,12,187743,26999,0,0,0,0,0,1,4,2,12,6,32500,15,10,8,2,91,0,0,"debt_consolidation","individual",13000,60,9.93,275.77,"B","B2",Feb 2018,"Current","fractional","Cash",12318.82,55000,"Source Verified",15.78
"5206",1,"HI","RENT",0,0,2007,2,11,7,27776,18753,0,0,0,0,0,2,7,10,7,2,2600,5,5,5,0,100,0,0,"debt_consolidation","individual",10000,60,18.06,254.27,"D","D2",Jan 2018,"Fully Paid","whole","Cash",0,50000,"Source Verified",12.43
"5207",10,"CA","RENT",0,30,1999,0,23,11,111538,52200,0,0,30,0,0,8,1,15,11,1,27600,8,3,1,0,95.5,0,0,"debt_consolidation","individual",25000,60,9.44,524.32,"B","B1",Jan 2018,"Current","whole","Cash",23335.75,75000,"Not Verified",30.75
"5208",0,"NJ","RENT",0,0,2004,0,29,16,82795,59792,0,0,0,0,0,3,3,0,16,7,29800,21,13,13,0,100,0,0,"debt_consolidation","individual",35000,36,12.61,1172.73,"C","C1",Mar 2018,"Current","whole","Cash",32559.72,144000,"Source Verified",17.52
